activity_id,experiment_id,frequency,grid_label,institution_id,realm,source_id,table_id,variable_id,standard_name,units,variant_label,member_id,time_range,path,version
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1850-01-15-1860-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_185001-186012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1941-01-15-1950-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_194101-195012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phycos,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phycos/gn/v20190429/phycos/phycos_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1871-01-15-1880-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_187101-188012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1911-01-15-1920-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_191101-192012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1941-01-15-1950-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_194101-195012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyc,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1850-01-15-1860-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyc/gn/v20190429/phyc/phyc_Omon_CanESM5_historical_r1i1p1f1_gn_185001-186012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1871-01-15-1880-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_187101-188012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1850-01-15-1860-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_185001-186012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1961-01-15-1970-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_196101-197012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1911-01-15-1920-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_191101-192012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1941-01-15-1950-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_194101-195012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicnat,mole_concentration_of_dissolved_inorganic_carbon_natural_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicnat/gn/v20190429/dissicnat/dissicnat_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,sos,sea_surface_salinity,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/sos/gn/v20190429/sos/sos_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,sob,sea_water_salinity_at_sea_floor,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/sob/gn/v20190429/sob/sob_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,fgo2,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/fgo2/gn/v20190429/fgo2/fgo2_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,fgco2nat,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/fgco2nat/gn/v20190429/fgco2nat/fgco2nat_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,tob,sea_water_potential_temperature_at_sea_floor,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/tob/gn/v20190429/tob/tob_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,limirrmisc,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/limirrmisc/gn/v20190429/limirrmisc/limirrmisc_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicabioos,mole_concentration_of_dissolved_inorganic_carbon_abiotic_analogue_in_sea_water,mol m-3,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicabioos/gn/v20190429/dissicabioos/dissicabioos_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,tauuo,surface_downward_x_stress,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/tauuo/gn/v20190429/tauuo/tauuo_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,epn100,sinking_mole_flux_of_particulate_organic_nitrogen_in_sea_water,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/epn100/gn/v20190429/epn100/epn100_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,mlotst,ocean_mixed_layer_thickness_defined_by_sigma_t,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/mlotst/gn/v20190429/mlotst/mlotst_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1961-01-15-1970-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_196101-197012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1941-01-15-1950-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_194101-195012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1871-01-15-1880-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_187101-188012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1850-01-15-1860-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_185001-186012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1911-01-15-1920-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_191101-192012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,agessc,sea_water_age_since_surface_contact,,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/agessc/gn/v20190429/agessc/agessc_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1911-01-15-1920-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_191101-192012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
